num__SibSp,num__Parch,num__Fare,cat__Sex_female,cat__Sex_male,cat__Embarked_C,cat__Embarked_Q,cat__Embarked_S,cat__Title_Master,cat__Title_Miss,cat__Title_Mr,cat__Title_Mrs,cat__Title_Rare,age__Age,pclass__Pclass,Survived
1.0,0.0,3.231014274460921,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4642857142857142,1.0,1
0.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1071428571428572,3.0,1
0.0,1.0,-0.08566407839267322,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.6071428571428572,3.0,1
0.0,0.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5357142857142856,1.0,0
0.0,0.0,-0.2890902952709897,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.75,3.0,0
0.0,0.0,0.0019823235602184817,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6785714285714286,3.0,0
1.0,2.0,0.2649215294188935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.17857142857142858,3.0,0
1.0,1.0,0.5105478657560097,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0357142857142858,2.0,0
0.0,0.0,0.4196553007678257,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.28259796920040514,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.39285714285714285,3.0,0
4.0,1.0,1.0921520762458774,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8928571428571429,3.0,0
0.0,2.0,2.447425143480406,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5357142857142857,1.0,1
0.0,1.0,1.7549103626180522,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4642857142857143,1.0,1
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6785714285714286,3.0,0
0.0,0.0,-0.28458029276062363,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,-0.23606963236121573,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3214285714285714,3.0,0
0.0,0.0,0.056085040815089894,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8214285714285714,2.0,1
1.0,0.0,-0.20036183897300064,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6071428571428571,3.0,0
1.0,0.0,0.49972732230503547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5357142857142857,2.0,1
1.0,1.0,-0.2856623471057211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.75,3.0,0
0.0,0.0,-0.1278641978514729,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.75,2.0,0
0.0,0.0,1.8196518381939217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,3.0,1
0.0,0.0,-0.28386180867547894,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32142857142857145,3.0,0
0.0,0.0,0.5235325178971789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4642857142857143,1.0,1
1.0,4.0,10.757602513828655,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5357142857142856,1.0,0
1.0,1.0,2.821815946884117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6785714285714286,1.0,0
0.0,3.0,0.20793189117130212,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32142857142857145,3.0,1
0.0,0.0,-0.35563663749448154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3214285714285716,3.0,0
0.0,0.0,-0.17114637165537003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.32142857142857145,2.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0357142857142858,3.0,0
0.0,0.0,-0.17114637165537003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.39285714285714285,2.0,1
0.0,0.0,-0.21064135525142616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.4642857142857144,3.0,1
0.0,0.0,2.373845448013781,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32142857142857145,1.0,1
1.0,0.0,2.4596869833190502,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6785714285714286,1.0,1
0.0,0.0,-0.3118134365180357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,3.0,0
1.0,1.0,6.5101799672786775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1785714285714286,1.0,1
1.0,3.0,0.862215527912674,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8928571428571429,3.0,0
1.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,1
0.0,0.0,0.025787519152361934,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0
0.0,5.0,1.0921520762458774,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8928571428571429,3.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10714285714285714,2.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,3.0,0
3.0,1.0,0.28656261632084207,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.8214285714285714,3.0,0
1.0,1.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.8214285714285714,2.0,1
1.0,0.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8214285714285714,2.0,0
2.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.03571428571428571,3.0,0
0.0,0.0,-0.3011746781970378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142857,3.0,0
0.0,0.0,0.5235325178971789,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3928571428571428,1.0,1
0.0,0.0,-0.24977709680490998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17857142857142858,3.0,1
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.17857142857142858,3.0,0
3.0,1.0,0.4766449390154171,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0
0.0,1.0,-0.2569879069606392,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.005714285714286,3.0,1
0.0,0.0,-0.2890902952709897,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.25,3.0,0
0.0,0.0,1.625063841206361,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,-0.25067736602003104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6785714285714286,3.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,1.0,0.034262168783164924,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1
1.0,1.0,-0.31271370573315677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9642857142857143,3.0,0
0.0,0.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4642857142857143,2.0,0
0.0,0.0,-0.2890902952709897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,2.802338968672363,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.32142857142857145,1.0,0
0.0,0.0,1.1110880272850825,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142857,1.0,0
0.0,0.0,-0.2890902952709897,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4642857142857143,3.0,1
2.0,0.0,5.159053332294562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5357142857142858,1.0,1
0.0,0.0,-0.2901723496160871,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.3128954908631332,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2142857142857142,3.0,0
0.0,0.0,-0.2890902952709897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32142857142857145,3.0,0
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6785714285714286,3.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.75,2.0,0
0.0,0.0,-0.2901723496160871,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8928571428571429,3.0,1
0.0,0.0,0.672856017520624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6598713653794548,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,2.695397373637694,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3928571428571428,1.0,1
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4642857142857143,3.0,0
0.0,0.0,0.672856017520624,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,1.0,0
0.0,0.0,0.49648115926974323,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,1.0,6.016581400784275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6785714285714286,1.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1071428571428572,3.0,0
1.0,1.0,0.18593156222678128,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.8214285714285714,2.0,1
1.0,0.0,9.222167398135404,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.75,1.0,1
1.0,0.0,4.087819530648107,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.75,1.0,0
1.0,0.0,0.4196553007678257,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
3.0,1.0,0.28656261632084207,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.8928571428571428,3.0,0
0.0,0.0,21.549112282615283,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4642857142857143,1.0,1
0.0,0.0,-0.2890902952709897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.25,3.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,2.0,1
0.0,0.0,0.07123380164645395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.7029717540533755,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9642857142857142,1.0,0
1.0,0.0,-0.2856623471057211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.17857142857142858,3.0,0
0.0,0.0,-0.2856623471057211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,3.0,1
0.0,0.0,-0.31271370573315677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.7161381913245212,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8214285714285714,1.0,1
0.0,0.0,2.695397373637694,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10714285714285714,1.0,1
0.0,0.0,0.04526449736411561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6785714285714286,3.0,0
4.0,1.0,1.0921520762458774,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.9642857142857142,3.0,0
0.0,0.0,-0.6256091965962899,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0
0.0,0.0,-0.2910726188312082,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,1.0,0.0019823235602184817,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.9878571428571428,2.0,1
1.0,0.0,0.04526449736411561,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,1.0,-0.09377948598090394,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.8928571428571428,3.0,1
0.0,0.0,-0.19963902667047553,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.75,3.0,1
1.0,0.0,2.7485954934600634,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6071428571428572,1.0,1
1.0,0.0,0.5742072869867817,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,2.0,0
0.0,0.0,-0.6256091965962899,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4642857142857142,3.0,0
0.0,0.0,-0.21442854545926718,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.32142857142857145,3.0,0
1.0,1.0,0.2627574207286986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17857142857142858,3.0,1
0.0,0.0,-0.2901723496160871,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1785714285714286,3.0,0
0.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,3.0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.75,3.0,0
1.0,0.0,0.49972732230503547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1071428571428572,2.0,0
1.0,1.0,1.6490508219284807,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3214285714285714,1.0,1
0.0,2.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285714,2.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10714285714285714,2.0,0
0.0,0.0,-0.17114637165537003,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.10714285714285714,2.0,1
0.0,0.0,-0.21442854545926718,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,3.0,1
0.0,0.0,1.5170401918265943,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0357142857142856,1.0,0
1.0,1.0,3.4212740540680917,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6785714285714286,1.0,1
1.0,6.0,1.4043247548064854,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0357142857142858,3.0,0
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4642857142857143,3.0,0
2.0,0.0,0.38070134434431835,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1
0.0,1.0,1.7549103626180522,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.17857142857142858,3.0,0
1.0,0.0,-0.28259796920040514,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.25,3.0,0
0.0,0.0,-0.6256091965962899,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,2.0,6.5101799672786775,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17857142857142858,1.0,1
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1785714285714286,3.0,1
0.0,0.0,-0.3118134365180357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4642857142857143,3.0,0
1.0,0.0,2.695397373637694,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4642857142857142,1.0,1
1.0,2.0,1.1740289644307096,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4642857142857143,2.0,1
0.0,2.0,0.3276806814345443,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.75,3.0,1
0.0,2.0,0.034262168783164924,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03571428571428571,3.0,1
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39285714285714285,2.0,0
0.0,0.0,0.49666294439971964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3928571428571428,1.0,1
1.0,0.0,0.28331645328554983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.10714285714285714,2.0,0
1.0,0.0,1.9453519273551996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8214285714285714,1.0,1
0.0,0.0,-0.025610062239765908,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1
1.0,0.0,0.49972732230503547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6785714285714286,2.0,1
1.0,0.0,2.2569835787432586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4642857142857143,1.0,1
0.0,0.0,0.6079327568147783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2142857142857142,1.0,0
0.0,0.0,0.5742072869867817,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,-0.2856623471057211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.39285714285714285,3.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10714285714285714,3.0,0
0.0,0.0,-0.31271370573315677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,0.0,0.28331645328554983,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39285714285714285,2.0,0
0.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,3.0,1
8.0,2.0,2.384665991464755,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,4.0,0.58196345253244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8214285714285714,3.0,0
0.0,0.0,-0.2901723496160871,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,-0.17114637165537003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,2.0,0
0.0,0.0,-0.2263311432553389,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,0
0.0,2.0,8.528570562927952,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10714285714285714,1.0,0
0.0,0.0,-0.06294093714562721,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,2.0,1
0.0,0.0,0.5742072869867817,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1071428571428572,1.0,1
0.0,0.0,0.02560573402238553,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.39285714285714285,2.0,0
1.0,1.0,-0.002345893820171216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39285714285714285,3.0,0
1.0,0.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,2.0,1
0.0,2.0,2.9173959712952624,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.75,1.0,1
4.0,2.0,0.7280407891205928,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.8928571428571428,3.0,0
0.0,0.0,-0.6256091965962899,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.25,2.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.32142857142857145,3.0,0
0.0,0.0,-0.25067736602003104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,3.0,0
0.0,0.0,-0.17114637165537003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,2.0,0
0.0,0.0,-0.019658763341730084,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.8214285714285714,2.0,0
3.0,0.0,0.06041325819547959,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.32142857142857145,3.0,1
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.39285714285714285,2.0,0
1.0,1.0,0.9650106906969296,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6785714285714286,2.0,0
0.0,0.0,-0.2901723496160871,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.607142857142857,3.0,0
1.0,0.0,0.23859298309398289,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.06294093714562721,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9642857142857143,2.0,1
0.0,0.0,-0.1278641978514729,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.75,2.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.10714285714285714,2.0,0
0.0,1.0,2.7195618112724094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.8214285714285714,1.0,0
0.0,0.0,-0.31271370573315677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,1.625063841206361,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3214285714285714,1.0,0
5.0,2.0,1.4043247548064854,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.25,3.0,0
