num__SibSp,num__Parch,num__Fare,cat__Sex_female,cat__Sex_male,cat__Embarked_C,cat__Embarked_Q,cat__Embarked_S,cat__Title_Master,cat__Title_Miss,cat__Title_Mr,cat__Title_Mrs,cat__Title_Rare,age__Age,pclass__Pclass,Survived
2.0,0.0,2.555630577990149,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,2.0,0
0.0,0.0,-0.17114637165537003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,2.0,0
0.0,0.0,0.4196553007678257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,3.0,0
0.0,5.0,0.634984115442214,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,3.0,0
1.0,0.0,0.0474286060543105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142857,3.0,0
1.0,0.0,4.087819530648107,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8214285714285714,1.0,1
0.0,0.0,-0.25067736602003104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
4.0,2.0,0.7280407891205928,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.25,3.0,0
1.0,0.0,0.0019823235602184817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3214285714285714,3.0,0
0.0,0.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,5.0,0.7329100336735312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6785714285714286,3.0,1
0.0,0.0,-0.09107435011816035,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.672856017520624,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6785714285714286,1.0,1
1.0,0.0,1.0883648860380364,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3928571428571428,1.0,1
0.0,0.0,-0.29071337678863585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,0.0,5.7161295348897605,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,-0.6256091965962899,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8214285714285714,1.0,0
0.0,0.0,-0.2890902952709897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,3.0,0
3.0,1.0,0.28656261632084207,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.4642857142857142,3.0,0
0.0,0.0,0.18755464374442748,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17857142857142858,3.0,1
2.0,0.0,2.555630577990149,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.32142857142857145,2.0,0
0.0,0.0,-0.31271370573315677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4642857142857143,3.0,0
1.0,1.0,0.3698808008933441,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.75,2.0,1
0.0,0.0,0.5235325178971789,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1785714285714286,1.0,1
0.0,0.0,9.222167398135404,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9642857142857143,1.0,1
0.0,0.0,0.6944971044225725,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,1
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6071428571428572,3.0,0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,0
0.0,0.0,-0.32046987127881515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.10714285714285714,3.0,0
0.0,0.0,0.5235325178971789,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
4.0,1.0,0.634984115442214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.4642857142857142,3.0,0
1.0,0.0,0.5430094961089326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9642857142857143,2.0,0
1.0,1.0,5.195843180027874,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8214285714285714,1.0,1
4.0,2.0,0.7329100336735312,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.6785714285714286,3.0,1
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10714285714285714,3.0,0
0.0,0.0,-0.2901723496160871,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1
4.0,1.0,0.634984115442214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.75,3.0,0
1.0,1.0,0.18593156222678128,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.9764285714285716,2.0,1
1.0,0.0,0.49972732230503547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.03571428571428571,2.0,1
0.0,0.0,-0.45193947420815267,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,0
0.0,0.0,-0.3128954908631332,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.7029717540533755,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,-0.25067736602003104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8214285714285714,3.0,0
0.0,0.0,-0.24851325732983615,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.2890902952709897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,3.0,0
0.0,0.0,-0.31722370824352286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4642857142857143,3.0,0
4.0,2.0,0.7280407891205928,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.6071428571428572,3.0,0
0.0,0.0,-0.28458029276062363,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6785714285714286,3.0,1
0.0,0.0,-0.2856623471057211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,3.0,0
0.0,0.0,-0.19946156975787951,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,0
0.0,2.0,0.5105478657560097,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.5357142857142858,2.0,1
0.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,3.0,1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.17857142857142858,3.0,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1785714285714286,3.0,0
1.0,1.0,0.2627574207286986,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32142857142857145,3.0,0
1.0,1.0,0.49972732230503547,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.8928571428571428,2.0,1
1.0,0.0,3.231014274460921,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.07123380164645395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.17857142857142858,3.0,0
0.0,0.0,1.8196518381939217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,3.0,1
0.0,0.0,5.244894867599831,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4642857142857143,1.0,1
1.0,1.0,-0.002345893820171216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.03571428571428571,3.0,0
1.0,5.0,0.7280407891205928,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,3.0,0
0.0,0.0,-0.21442854545926718,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.03571428571428571,3.0,0
0.0,1.0,0.6598713653794548,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6071428571428571,1.0,0
0.0,0.0,-0.3118134365180357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
4.0,2.0,0.7280407891205928,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.75,3.0,0
0.0,1.0,2.1166757559231657,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.39285714285714285,1.0,1
0.0,0.0,-0.32046987127881515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6785714285714286,3.0,0
0.0,0.0,-0.32046987127881515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.25,3.0,0
0.0,0.0,-0.17114637165537003,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03571428571428571,2.0,1
0.0,0.0,1.6191125423083248,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.8214285714285714,1.0,0
0.0,2.0,0.0019823235602184817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.32142857142857145,2.0,1
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.03571428571428571,3.0,0
0.0,2.0,0.3421066299633833,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1
0.0,0.0,-0.2856623471057211,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0357142857142858,3.0,0
0.0,1.0,0.21839319257970413,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8928571428571429,2.0,1
0.0,0.0,0.0019823235602184817,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.17114637165537003,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5357142857142858,2.0,1
0.0,0.0,-0.31271370573315677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.2890902952709897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,3.0,0
0.0,2.0,1.516858406696618,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4642857142857143,1.0,1
0.0,0.0,-0.3011746781970378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.32142857142857145,3.0,0
0.0,0.0,-0.17114637165537003,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5357142857142857,2.0,1
0.0,0.0,-0.32028808614883875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6071428571428572,3.0,0
2.0,1.0,0.5430094961089326,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.32142857142857145,2.0,1
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6785714285714286,2.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4642857142857143,3.0,0
0.0,0.0,0.8243436258342639,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3214285714285716,1.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.18539486327161298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6785714285714286,3.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.2901723496160871,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4642857142857143,3.0,1
0.0,0.0,0.34932176833649287,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.03571428571428571,3.0,0
1.0,3.0,0.3698808008933441,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.8214285714285714,2.0,1
0.0,0.0,-0.31722370824352286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8928571428571429,3.0,0
0.0,0.0,-0.31271370573315677,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.28386180867547894,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
1.0,0.0,-0.1278641978514729,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,2.0,0
1.0,1.0,1.0623955817556983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8214285714285714,2.0,1
0.0,0.0,-0.17114637165537003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142857,2.0,0
1.0,0.0,0.49972732230503547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.03571428571428571,2.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9642857142857143,3.0,1
0.0,0.0,-0.2901723496160871,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,3.0,0
0.0,0.0,-0.2901723496160871,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03571428571428571,3.0,1
0.0,2.0,0.49972732230503547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.32142857142857145,2.0,1
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6785714285714286,3.0,0
0.0,0.0,-0.17114637165537003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4642857142857143,2.0,0
2.0,2.0,10.73055115520122,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.75,1.0,1
1.0,0.0,0.14481349711307903,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.75,3.0,0
0.0,0.0,1.2095549726889483,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,-0.29089516191861226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,1.0,2.7195618112724094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,1.0,0
0.0,0.0,-0.2867444014508185,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1
1.0,1.0,4.173661065953377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,1
0.0,0.0,-0.2856623471057211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,0
0.0,0.0,0.6598713653794548,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.107142857142857,1.0,0
1.0,0.0,1.8384103323205305,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4642857142857142,1.0,1
2.0,1.0,0.20793189117130212,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6785714285714286,3.0,1
1.0,1.0,2.821815946884117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,1
0.0,0.0,-0.25067736602003104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8214285714285714,3.0,0
0.0,1.0,2.056985310030211,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.607142857142857,1.0,0
1.0,0.0,5.159053332294562,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,4.173661065953377,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,3.0,0
0.0,0.0,1.559958795370539,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17857142857142858,1.0,0
0.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,3.0,1
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,2.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.39285714285714285,2.0,1
0.0,0.0,0.48187342561092783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3214285714285714,1.0,0
0.0,0.0,0.512170947273656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5357142857142857,1.0,1
0.0,0.0,0.07123380164645395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,3.0,0
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.25067736602003104,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10714285714285714,3.0,0
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.3128954908631332,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.25103660806260336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32142857142857145,3.0,0
0.0,0.0,1.8384103323205305,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10714285714285714,1.0,1
2.0,1.0,1.0623955817556983,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.9642857142857142,2.0,1
0.0,0.0,-0.25067736602003104,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.6071428571428571,3.0,0
1.0,1.0,0.7810614520303668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.39285714285714285,2.0,1
0.0,0.0,0.9109079734420582,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1785714285714286,1.0,0
0.0,0.0,-0.06294093714562721,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5357142857142857,2.0,1
0.0,0.0,-0.28259796920040514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,3.0,0
1.0,1.0,0.055725798772517536,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,1
0.0,0.0,-0.3469802027337021,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42857142857142855,3.0,0
0.0,0.0,-0.21442854545926718,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.03571428571428571,3.0,0
2.0,0.0,0.38070134434431835,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,2.0,0.4196553007678257,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.3214285714285714,3.0,0
1.0,1.0,0.034262168783164924,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3928571428571428,3.0,0
0.0,0.0,-0.28386180867547894,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.3118134365180357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5714285714285714,3.0,0
1.0,0.0,1.625063841206361,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,5.244894867599831,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5357142857142857,1.0,1
0.0,0.0,-0.27718769747491795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.29882878437686655,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.25067736602003104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6071428571428571,3.0,0
0.0,0.0,-0.17042355935284495,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4642857142857143,3.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.75,2.0,0
0.0,0.0,-0.21064135525142616,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6071428571428571,3.0,0
1.0,2.0,2.1877321006570236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3928571428571428,2.0,1
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.39285714285714285,2.0,0
0.0,0.0,-0.29071337678863585,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,-0.17114637165537003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9642857142857144,2.0,0
1.0,1.0,0.04526449736411561,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,3.0,0
1.0,1.0,0.25085482293262695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.8928571428571429,3.0,0
0.0,0.0,2.555630577990149,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5357142857142857,2.0,0
0.0,0.0,-0.3118134365180357,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0
0.0,0.0,-0.06294093714562721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9642857142857143,2.0,0
0.0,0.0,-0.2881900260558687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.32142857142857145,3.0,0
0.0,0.0,-0.2901723496160871,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4642857142857143,3.0,1
0.0,0.0,-0.3128954908631332,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8214285714285714,3.0,0
1.0,2.0,5.93380424338432,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.97,1.0,1
0.0,0.0,-0.25067736602003104,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32142857142857145,3.0,0
0.0,0.0,-0.2890902952709897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.75,3.0,0
0.0,0.0,1.8196518381939217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.03571428571428571,3.0,0
